Day,Predicted_Price
103,23.494932903768177
104,23.494932903768177
105,23.494932903768177
106,23.494932903768177
107,23.494932903768177
108,23.494932903768177
109,23.494932903768177
110,23.494932903768177
111,23.494932903768177
112,23.494932903768177
113,23.494932903768177
114,23.494932903768177
115,23.494932903768177
116,23.494932903768177
117,23.494932903768177
118,23.494932903768177
119,23.494932903768177
120,23.494932903768177
121,23.494932903768177
122,23.494932903768177
123,23.494932903768177
124,23.494932903768177
125,23.494932903768177
126,23.494932903768177
127,23.494932903768177
128,23.494932903768177
129,23.494932903768177
130,23.494932903768177
131,23.494932903768177
132,23.494932903768177
133,23.494932903768177
134,23.494932903768177
135,23.494932903768177
136,23.494932903768177
137,23.494932903768177
138,23.494932903768177
139,23.494932903768177
140,23.494932903768177
141,23.494932903768177
142,23.494932903768177
143,23.494932903768177
144,23.494932903768177
145,23.494932903768177
146,23.494932903768177
147,23.494932903768177
148,23.494932903768177
149,23.494932903768177
150,23.494932903768177
151,23.494932903768177
152,23.494932903768177
153,23.494932903768177
154,23.494932903768177
155,23.494932903768177
156,23.494932903768177
157,23.494932903768177
158,23.494932903768177
159,23.494932903768177
160,23.494932903768177
161,23.494932903768177
162,23.494932903768177
163,23.494932903768177
164,23.494932903768177
165,23.494932903768177
166,23.494932903768177
167,23.494932903768177
168,23.494932903768177
169,23.494932903768177
170,23.494932903768177
171,23.494932903768177
172,23.494932903768177
173,23.494932903768177
174,23.494932903768177
175,23.494932903768177
176,23.494932903768177
177,23.494932903768177
178,23.494932903768177
179,23.494932903768177
180,23.494932903768177
181,23.494932903768177
182,23.494932903768177
183,23.494932903768177
184,23.494932903768177
185,23.494932903768177
186,23.494932903768177
187,23.494932903768177
188,23.494932903768177
189,23.494932903768177
190,23.494932903768177
191,23.494932903768177
192,23.494932903768177
193,23.494932903768177
194,23.494932903768177
195,23.494932903768177
196,23.494932903768177
197,23.494932903768177
198,23.494932903768177
199,23.494932903768177
200,23.494932903768177
201,23.494932903768177
202,23.494932903768177
203,23.494932903768177
204,23.494932903768177
205,23.494932903768177
206,23.494932903768177
207,23.494932903768177
208,23.494932903768177
209,23.494932903768177
210,23.494932903768177
211,23.494932903768177
212,23.494932903768177
213,23.494932903768177
214,23.494932903768177
215,23.494932903768177
216,23.494932903768177
217,23.494932903768177
218,23.494932903768177
219,23.494932903768177
220,23.494932903768177
221,23.494932903768177
222,23.494932903768177
223,23.494932903768177
224,23.494932903768177
225,23.494932903768177
226,23.494932903768177
227,23.494932903768177
228,23.494932903768177
229,23.494932903768177
230,23.494932903768177
231,23.494932903768177
232,23.494932903768177
233,23.494932903768177
234,23.494932903768177
235,23.494932903768177
236,23.494932903768177
237,23.494932903768177
238,23.494932903768177
239,23.494932903768177
240,23.494932903768177
241,23.494932903768177
242,23.494932903768177
243,23.494932903768177
244,23.494932903768177
245,23.494932903768177
246,23.494932903768177
247,23.494932903768177
248,23.494932903768177
249,23.494932903768177
250,23.494932903768177
251,23.494932903768177
252,23.494932903768177
253,23.494932903768177
254,23.494932903768177
255,23.494932903768177
256,23.494932903768177
257,23.494932903768177
258,23.494932903768177
259,23.494932903768177
260,23.494932903768177
261,23.494932903768177
262,23.494932903768177
263,23.494932903768177
264,23.494932903768177
265,23.494932903768177
266,23.494932903768177
267,23.494932903768177
268,23.494932903768177
269,23.494932903768177
270,23.494932903768177
271,23.494932903768177
272,23.494932903768177
273,23.494932903768177
274,23.494932903768177
275,23.494932903768177
276,23.494932903768177
277,23.494932903768177
278,23.494932903768177
279,23.494932903768177
280,23.494932903768177
281,23.494932903768177
282,23.494932903768177
283,23.494932903768177
284,23.494932903768177
285,23.494932903768177
286,23.494932903768177
287,23.494932903768177
288,23.494932903768177
289,23.494932903768177
290,23.494932903768177
291,23.494932903768177
292,23.494932903768177
293,23.494932903768177
294,23.494932903768177
295,23.494932903768177
296,23.494932903768177
297,23.494932903768177
298,23.494932903768177
299,23.494932903768177
300,23.494932903768177
301,23.494932903768177
302,23.494932903768177
303,23.494932903768177
304,23.494932903768177
305,23.494932903768177
306,23.494932903768177
307,23.494932903768177
308,23.494932903768177
309,23.494932903768177
310,23.494932903768177
311,23.494932903768177
312,23.494932903768177
313,23.494932903768177
314,23.494932903768177
315,23.494932903768177
316,23.494932903768177
317,23.494932903768177
318,23.494932903768177
319,23.494932903768177
320,23.494932903768177
321,23.494932903768177
322,23.494932903768177
323,23.494932903768177
324,23.494932903768177
325,23.494932903768177
326,23.494932903768177
327,23.494932903768177
328,23.494932903768177
329,23.494932903768177
330,23.494932903768177
331,23.494932903768177
332,23.494932903768177
333,23.494932903768177
334,23.494932903768177
335,23.494932903768177
336,23.494932903768177
337,23.494932903768177
338,23.494932903768177
339,23.494932903768177
340,23.494932903768177
341,23.494932903768177
342,23.494932903768177
343,23.494932903768177
344,23.494932903768177
345,23.494932903768177
346,23.494932903768177
347,23.494932903768177
348,23.494932903768177
349,23.494932903768177
350,23.494932903768177
351,23.494932903768177
352,23.494932903768177
353,23.494932903768177
354,23.494932903768177
355,23.494932903768177
356,23.494932903768177
357,23.494932903768177
358,23.494932903768177
359,23.494932903768177
360,23.494932903768177
361,23.494932903768177
362,23.494932903768177
363,23.494932903768177
364,23.494932903768177
365,23.494932903768177
366,23.494932903768177
367,23.494932903768177
368,23.494932903768177
369,23.494932903768177
370,23.494932903768177
371,23.494932903768177
372,23.494932903768177
373,23.494932903768177
374,23.494932903768177
375,23.494932903768177
376,23.494932903768177
377,23.494932903768177
378,23.494932903768177
379,23.494932903768177
380,23.494932903768177
381,23.494932903768177
382,23.494932903768177
383,23.494932903768177
384,23.494932903768177
385,23.494932903768177
386,23.494932903768177
387,23.494932903768177
388,23.494932903768177
389,23.494932903768177
390,23.494932903768177
391,23.494932903768177
392,23.494932903768177
393,23.494932903768177
394,23.494932903768177
395,23.494932903768177
396,23.494932903768177
397,23.494932903768177
398,23.494932903768177
399,23.494932903768177
400,23.494932903768177
401,23.494932903768177
402,23.494932903768177
403,23.494932903768177
404,23.494932903768177
405,23.494932903768177
406,23.494932903768177
407,23.494932903768177
408,23.494932903768177
409,23.494932903768177
410,23.494932903768177
411,23.494932903768177
412,23.494932903768177
413,23.494932903768177
414,23.494932903768177
415,23.494932903768177
416,23.494932903768177
417,23.494932903768177
418,23.494932903768177
419,23.494932903768177
420,23.494932903768177
421,23.494932903768177
422,23.494932903768177
423,23.494932903768177
424,23.494932903768177
425,23.494932903768177
426,23.494932903768177
427,23.494932903768177
428,23.494932903768177
429,23.494932903768177
430,23.494932903768177
431,23.494932903768177
432,23.494932903768177
433,23.494932903768177
434,23.494932903768177
435,23.494932903768177
436,23.494932903768177
437,23.494932903768177
438,23.494932903768177
439,23.494932903768177
440,23.494932903768177
441,23.494932903768177
442,23.494932903768177
443,23.494932903768177
444,23.494932903768177
445,23.494932903768177
446,23.494932903768177
447,23.494932903768177
448,23.494932903768177
449,23.494932903768177
450,23.494932903768177
451,23.494932903768177
452,23.494932903768177
453,23.494932903768177
454,23.494932903768177
455,23.494932903768177
456,23.494932903768177
457,23.494932903768177
458,23.494932903768177
459,23.494932903768177
460,23.494932903768177
461,23.494932903768177
462,23.494932903768177
463,23.494932903768177
464,23.494932903768177
465,23.494932903768177
466,23.494932903768177
467,23.494932903768177
468,23.494932903768177
469,23.494932903768177
470,23.494932903768177
471,23.494932903768177
472,23.494932903768177
473,23.494932903768177
474,23.494932903768177
475,23.494932903768177
476,23.494932903768177
477,23.494932903768177
478,23.494932903768177
479,23.494932903768177
480,23.494932903768177
481,23.494932903768177
482,23.494932903768177
483,23.494932903768177
484,23.494932903768177
485,23.494932903768177
486,23.494932903768177
487,23.494932903768177
488,23.494932903768177
489,23.494932903768177
490,23.494932903768177
491,23.494932903768177
492,23.494932903768177
493,23.494932903768177
494,23.494932903768177
495,23.494932903768177
496,23.494932903768177
497,23.494932903768177
498,23.494932903768177
499,23.494932903768177
500,23.494932903768177
501,23.494932903768177
502,23.494932903768177
503,23.494932903768177
504,23.494932903768177
505,23.494932903768177
506,23.494932903768177
507,23.494932903768177
508,23.494932903768177
509,23.494932903768177
510,23.494932903768177
511,23.494932903768177
512,23.494932903768177
513,23.494932903768177
514,23.494932903768177
515,23.494932903768177
516,23.494932903768177
517,23.494932903768177
518,23.494932903768177
519,23.494932903768177
520,23.494932903768177
521,23.494932903768177
522,23.494932903768177
523,23.494932903768177
524,23.494932903768177
525,23.494932903768177
526,23.494932903768177
527,23.494932903768177
528,23.494932903768177
529,23.494932903768177
530,23.494932903768177
531,23.494932903768177
532,23.494932903768177
533,23.494932903768177
534,23.494932903768177
535,23.494932903768177
536,23.494932903768177
537,23.494932903768177
538,23.494932903768177
539,23.494932903768177
540,23.494932903768177
541,23.494932903768177
542,23.494932903768177
543,23.494932903768177
544,23.494932903768177
545,23.494932903768177
546,23.494932903768177
547,23.494932903768177
548,23.494932903768177
549,23.494932903768177
550,23.494932903768177
551,23.494932903768177
552,23.494932903768177
553,23.494932903768177
554,23.494932903768177
555,23.494932903768177
556,23.494932903768177
557,23.494932903768177
558,23.494932903768177
559,23.494932903768177
560,23.494932903768177
561,23.494932903768177
562,23.494932903768177
563,23.494932903768177
564,23.494932903768177
565,23.494932903768177
566,23.494932903768177
567,23.494932903768177
568,23.494932903768177
569,23.494932903768177
570,23.494932903768177
571,23.494932903768177
572,23.494932903768177
573,23.494932903768177
574,23.494932903768177
575,23.494932903768177
576,23.494932903768177
577,23.494932903768177
578,23.494932903768177
579,23.494932903768177
580,23.494932903768177
581,23.494932903768177
582,23.494932903768177
583,23.494932903768177
584,23.494932903768177
585,23.494932903768177
586,23.494932903768177
587,23.494932903768177
588,23.494932903768177
589,23.494932903768177
590,23.494932903768177
591,23.494932903768177
592,23.494932903768177
593,23.494932903768177
594,23.494932903768177
595,23.494932903768177
596,23.494932903768177
597,23.494932903768177
598,23.494932903768177
599,23.494932903768177
600,23.494932903768177
601,23.494932903768177
602,23.494932903768177
603,23.494932903768177
604,23.494932903768177
605,23.494932903768177
606,23.494932903768177
607,23.494932903768177
608,23.494932903768177
609,23.494932903768177
610,23.494932903768177
611,23.494932903768177
612,23.494932903768177
613,23.494932903768177
614,23.494932903768177
615,23.494932903768177
616,23.494932903768177
617,23.494932903768177
618,23.494932903768177
619,23.494932903768177
620,23.494932903768177
621,23.494932903768177
622,23.494932903768177
623,23.494932903768177
624,23.494932903768177
625,23.494932903768177
626,23.494932903768177
627,23.494932903768177
628,23.494932903768177
629,23.494932903768177
630,23.494932903768177
631,23.494932903768177
632,23.494932903768177
633,23.494932903768177
634,23.494932903768177
635,23.494932903768177
636,23.494932903768177
637,23.494932903768177
638,23.494932903768177
639,23.494932903768177
640,23.494932903768177
641,23.494932903768177
642,23.494932903768177
643,23.494932903768177
644,23.494932903768177
645,23.494932903768177
646,23.494932903768177
647,23.494932903768177
648,23.494932903768177
649,23.494932903768177
650,23.494932903768177
651,23.494932903768177
652,23.494932903768177
653,23.494932903768177
654,23.494932903768177
655,23.494932903768177
656,23.494932903768177
657,23.494932903768177
658,23.494932903768177
659,23.494932903768177
660,23.494932903768177
661,23.494932903768177
662,23.494932903768177
663,23.494932903768177
664,23.494932903768177
665,23.494932903768177
666,23.494932903768177
667,23.494932903768177
668,23.494932903768177
669,23.494932903768177
670,23.494932903768177
671,23.494932903768177
672,23.494932903768177
673,23.494932903768177
674,23.494932903768177
675,23.494932903768177
676,23.494932903768177
677,23.494932903768177
678,23.494932903768177
679,23.494932903768177
680,23.494932903768177
681,23.494932903768177
682,23.494932903768177
683,23.494932903768177
684,23.494932903768177
685,23.494932903768177
686,23.494932903768177
687,23.494932903768177
688,23.494932903768177
689,23.494932903768177
690,23.494932903768177
691,23.494932903768177
692,23.494932903768177
693,23.494932903768177
694,23.494932903768177
695,23.494932903768177
696,23.494932903768177
697,23.494932903768177
698,23.494932903768177
699,23.494932903768177
700,23.494932903768177
701,23.494932903768177
702,23.494932903768177
703,23.494932903768177
704,23.494932903768177
705,23.494932903768177
706,23.494932903768177
707,23.494932903768177
708,23.494932903768177
709,23.494932903768177
710,23.494932903768177
711,23.494932903768177
712,23.494932903768177
713,23.494932903768177
714,23.494932903768177
715,23.494932903768177
716,23.494932903768177
717,23.494932903768177
718,23.494932903768177
719,23.494932903768177
720,23.494932903768177
721,23.494932903768177
722,23.494932903768177
723,23.494932903768177
724,23.494932903768177
725,23.494932903768177
726,23.494932903768177
727,23.494932903768177
728,23.494932903768177
729,23.494932903768177
730,23.494932903768177
